"county","county_ascii","county_full","county_fips","state_id","state_name","lat","lng","population"
"San Miguel","San Miguel","San Miguel County","08113","CO","Colorado","38.0037","-108.4057","8110"
"Cleveland","Cleveland","Cleveland County","05025","AR","Arkansas","33.8984","-92.1851","8063"
"Keith","Keith","Keith County","31101","NE","Nebraska","41.1988","-101.6614","8048"
"Schoolcraft","Schoolcraft","Schoolcraft County","26153","MI","Michigan","46.1966","-86.1995","8031"
"Clay","Clay","Clay County","20027","KS","Kansas","39.3497","-97.1652","8030"
"Perry","Perry","Perry County","47135","TN","Tennessee","35.6426","-87.8589","8020"
"Franklin","Franklin","Franklin City","51620","VA","Virginia","36.6831","-76.9386","8015"
"Traill","Traill","Traill County","38097","ND","North Dakota","47.4542","-97.1616","7999"
"Butler","Butler","Butler County","31023","NE","Nebraska","41.2261","-97.1318","7997"
"Gilmer","Gilmer","Gilmer County","54021","WV","West Virginia","38.9241","-80.8571","7970"
"McCulloch","McCulloch","McCulloch County","48307","TX","Texas","31.1989","-99.3475","7970"
"Washakie","Washakie","Washakie County","56043","WY","Wyoming","43.9050","-107.6829","7933"
"Lincoln","Lincoln","Lincoln County","13181","GA","Georgia","33.7936","-82.4512","7929"
"Lemhi","Lemhi","Lemhi County","16059","ID","Idaho","44.9433","-113.9332","7929"
"Turner","Turner","Turner County","13287","GA","Georgia","31.7164","-83.6241","7920"
"Ballard","Ballard","Ballard County","21007","KY","Kentucky","37.0585","-88.9994","7914"
"Richardson","Richardson","Richardson County","31147","NE","Nebraska","40.1250","-95.7176","7913"
"Decatur","Decatur","Decatur County","19053","IA","Iowa","40.7377","-93.7863","7908"
"Searcy","Searcy","Searcy County","05129","AR","Arkansas","35.9109","-92.6995","7898"
"Wheeler","Wheeler","Wheeler County","13309","GA","Georgia","32.1170","-82.7246","7897"
"Lake","Lake","Lake County","41037","OR","Oregon","42.7935","-120.3874","7896"
"Anderson","Anderson","Anderson County","20003","KS","Kansas","38.2142","-95.2933","7877"
"Lake","Lake","Lake County","08065","CO","Colorado","39.2025","-106.3448","7845"
"Merrick","Merrick","Merrick County","31121","NE","Nebraska","41.1690","-98.0380","7826"
"Winkler","Winkler","Winkler County","48495","TX","Texas","31.8500","-103.0482","7822"
"Monroe","Monroe","Monroe County","19135","IA","Iowa","41.0298","-92.8690","7761"
"Newton","Newton","Newton County","05101","AR","Arkansas","35.9200","-93.2178","7753"
"Thomas","Thomas","Thomas County","20193","KS","Kansas","39.3509","-101.0555","7748"
"Franklin","Franklin","Franklin County","28037","MS","Mississippi","31.4772","-90.8979","7716"
"Northwest Arctic","Northwest Arctic","Northwest Arctic Borough","02188","AK","Alaska","67.0530","-159.7210","7709"
"Kane","Kane","Kane County","49025","UT","Utah","37.2851","-111.8877","7658"
"Major","Major","Major County","40093","OK","Oklahoma","36.3116","-98.5360","7654"
"Ferry","Ferry","Ferry County","53019","WA","Washington","48.4703","-118.5166","7643"
"Clay","Clay","Clay County","47027","TN","Tennessee","36.5511","-85.5439","7640"
"Power","Power","Power County","16077","ID","Idaho","42.6937","-112.8407","7635"
"Boise","Boise","Boise County","16015","ID","Idaho","43.9891","-115.7303","7625"
"Doniphan","Doniphan","Doniphan County","20043","KS","Kansas","39.7881","-95.1468","7616"
"Goliad","Goliad","Goliad County","48175","TX","Texas","28.6571","-97.4265","7578"
"Dade","Dade","Dade County","29057","MO","Missouri","37.4320","-93.8503","7571"
"Castro","Castro","Castro County","48069","TX","Texas","34.5299","-102.2617","7561"
"La Salle","La Salle","La Salle County","48283","TX","Texas","28.3451","-99.0997","7551"
"Crook","Crook","Crook County","56011","WY","Wyoming","44.5886","-104.5699","7502"
"Elliott","Elliott","Elliott County","21063","KY","Kentucky","38.1179","-83.0976","7461"
"Pleasants","Pleasants","Pleasants County","54073","WV","West Virginia","39.3709","-81.1606","7457"
"Chariton","Chariton","Chariton County","29041","MO","Missouri","39.5151","-92.9626","7449"
"Valley","Valley","Valley County","30105","MT","Montana","48.3653","-106.6674","7424"
"Worth","Worth","Worth County","19195","IA","Iowa","43.3774","-93.2608","7422"
"Swisher","Swisher","Swisher County","48437","TX","Texas","34.5304","-101.7350","7403"
"Rappahannock","Rappahannock","Rappahannock County","51157","VA","Virginia","38.6848","-78.1592","7360"
"Tillman","Tillman","Tillman County","40141","OK","Oklahoma","34.3728","-98.9242","7347"
"Grant","Grant","Grant County","20067","KS","Kansas","37.5623","-101.3080","7324"
"Harney","Harney","Harney County","41025","OR","Oregon","43.0641","-118.9679","7310"
"Hutchinson","Hutchinson","Hutchinson County","46067","SD","South Dakota","43.3349","-97.7544","7308"
"Lake","Lake","Lake County","47095","TN","Tennessee","36.3352","-89.4935","7273"
"Dallam","Dallam","Dallam County","48111","TX","Texas","36.2779","-102.6023","7272"
"Pepin","Pepin","Pepin County","55091","WI","Wisconsin","44.5829","-92.0015","7261"
"Kit Carson","Kit Carson","Kit Carson County","08063","CO","Colorado","39.3055","-102.6029","7246"
"Childress","Childress","Childress County","48075","TX","Texas","34.5292","-100.2076","7219"
"Thurston","Thurston","Thurston County","31173","NE","Nebraska","42.1582","-96.5440","7218"
"Lexington","Lexington","Lexington City","51678","VA","Virginia","37.7825","-79.4441","7205"
"Forest","Forest","Forest County","42053","PA","Pennsylvania","41.5130","-79.2361","7190"
"Nicholas","Nicholas","Nicholas County","21181","KY","Kentucky","38.3356","-84.0153","7189"
"Wolfe","Wolfe","Wolfe County","21237","KY","Kentucky","37.7393","-83.4932","7188"
"Calhoun","Calhoun","Calhoun County","54013","WV","West Virginia","38.8445","-81.1176","7185"
"Grant","Grant","Grant County","41023","OR","Oregon","44.4915","-119.0073","7174"
"Kingman","Kingman","Kingman County","20095","KS","Kansas","37.5589","-98.1363","7173"
"Union","Union","Union County","18161","IN","Indiana","39.6256","-84.9251","7140"
"Pierce","Pierce","Pierce County","31139","NE","Nebraska","42.2644","-97.6013","7132"
"Jefferson","Jefferson","Jefferson County","28063","MS","Mississippi","31.7342","-91.0373","7129"
"Grant","Grant","Grant County","46051","SD","South Dakota","45.1719","-96.7677","7125"
"Dallas","Dallas","Dallas County","05039","AR","Arkansas","33.9699","-92.6544","7114"
"Van Buren","Van Buren","Van Buren County","19177","IA","Iowa","40.7532","-91.9500","7104"
"Jefferson","Jefferson","Jefferson County","31095","NE","Nebraska","40.1757","-97.1427","7102"
"Brooks","Brooks","Brooks County","48047","TX","Texas","27.0316","-98.2187","7100"
"Lee","Lee","Lee County","21129","KY","Kentucky","37.5948","-83.7162","7088"
"Grand Isle","Grand Isle","Grand Isle County","50013","VT","Vermont","44.7968","-73.2949","7075"
"Wallowa","Wallowa","Wallowa County","41063","OR","Oregon","45.5799","-117.1811","7065"
"Adair","Adair","Adair County","19001","IA","Iowa","41.3307","-94.4709","7048"
"Quitman","Quitman","Quitman County","28119","MS","Mississippi","34.2514","-90.2891","7038"
"Caribou","Caribou","Caribou County","16029","ID","Idaho","42.7705","-111.5623","7028"
"Refugio","Refugio","Refugio County","48391","TX","Texas","28.3253","-97.1656","7015"
"King and Queen","King and Queen","King and Queen County","51097","VA","Virginia","37.7186","-76.8953","7011"
"Nemaha","Nemaha","Nemaha County","31127","NE","Nebraska","40.3877","-95.8498","6978"
"Pendleton","Pendleton","Pendleton County","54071","WV","West Virginia","38.6807","-79.3509","6968"
"Charles City","Charles City","Charles City County","51036","VA","Virginia","37.3567","-77.0622","6965"
"Cameron","Cameron","Cameron Parish","22023","LA","Louisiana","29.8754","-93.1937","6963"
"East Carroll","East Carroll","East Carroll Parish","22035","LA","Louisiana","32.7325","-91.2350","6947"
"Tucker","Tucker","Tucker County","54093","WV","West Virginia","39.1136","-79.5650","6943"
"Weston","Weston","Weston County","56045","WY","Wyoming","43.8405","-104.5678","6942"
"Bailey","Bailey","Bailey County","48017","TX","Texas","34.0685","-102.8299","6916"
"Bon Homme","Bon Homme","Bon Homme County","46009","SD","South Dakota","42.9885","-97.8846","6914"
"Southeast Fairbanks","Southeast Fairbanks","Southeast Fairbanks Census Area","02240","AK","Alaska","63.8762","-143.2130","6911"
"Schuyler","Schuyler","Schuyler County","17169","IL","Illinois","40.1580","-90.6151","6897"
"Russell","Russell","Russell County","20167","KS","Kansas","38.9148","-98.7624","6896"
"Fremont","Fremont","Fremont County","19071","IA","Iowa","40.7456","-95.6047","6895"
"Randolph","Randolph","Randolph County","13243","GA","Georgia","31.7626","-84.7542","6888"
"Monroe","Monroe","Monroe County","05095","AR","Arkansas","34.6778","-91.2039","6879"
"Wabaunsee","Wabaunsee","Wabaunsee County","20197","KS","Kansas","38.9533","-96.2050","6877"
"Ida","Ida","Ida County","19093","IA","Iowa","42.3869","-95.5135","6862"
"Benson","Benson","Benson County","38005","ND","North Dakota","48.0694","-99.3660","6860"
"Pembina","Pembina","Pembina County","38067","ND","North Dakota","48.7675","-97.5518","6850"
"Powell","Powell","Powell County","30077","MT","Montana","46.8564","-112.9361","6843"
"Presidio","Presidio","Presidio County","48377","TX","Texas","29.9998","-104.2405","6808"
"Treutlen","Treutlen","Treutlen County","13283","GA","Georgia","32.4039","-82.5673","6787"
"Clark","Clark","Clark County","29045","MO","Missouri","40.4103","-91.7384","6783"
"Huerfano","Huerfano","Huerfano County","08055","CO","Colorado","37.6847","-104.9606","6769"
"Henderson","Henderson","Henderson County","17071","IL","Illinois","40.8181","-90.9251","6737"
"Saguache","Saguache","Saguache County","08109","CO","Colorado","38.0806","-106.2815","6730"
"Lafayette","Lafayette","Lafayette County","05073","AR","Arkansas","33.2416","-93.6070","6728"
"Pocahontas","Pocahontas","Pocahontas County","19151","IA","Iowa","42.7342","-94.6787","6725"
"Fall River","Fall River","Fall River County","46047","SD","South Dakota","43.2394","-103.5275","6721"
"Blaine","Blaine","Blaine County","30005","MT","Montana","48.4327","-108.9586","6698"
"Cumberland","Cumberland","Cumberland County","21057","KY","Kentucky","36.7866","-85.3885","6660"
"Clinch","Clinch","Clinch County","13065","GA","Georgia","30.9149","-82.7062","6648"
"Lac qui Parle","Lac qui Parle","Lac qui Parle County","27073","MN","Minnesota","44.9955","-96.1735","6645"
"Brown","Brown","Brown County","17009","IL","Illinois","39.9618","-90.7504","6599"
"Beaver","Beaver","Beaver County","49001","UT","Utah","38.3570","-113.2358","6594"
"Pershing","Pershing","Pershing County","32027","NV","Nevada","40.4403","-118.4045","6591"
"Kearney","Kearney","Kearney County","31099","NE","Nebraska","40.5067","-98.9480","6588"
"Gentry","Gentry","Gentry County","29075","MO","Missouri","40.2121","-94.4099","6576"
"Hancock","Hancock","Hancock County","47067","TN","Tennessee","36.5236","-83.2219","6568"
"Pawnee","Pawnee","Pawnee County","20145","KS","Kansas","38.1813","-99.2367","6539"
"Moody","Moody","Moody County","46101","SD","South Dakota","44.0220","-96.6709","6508"
"Burt","Burt","Burt County","31021","NE","Nebraska","41.8515","-96.3286","6503"
"Chugach","Chugach","Chugach Census Area","02063","AK","Alaska","60.7228","-145.7754","6495"
"Woodruff","Woodruff","Woodruff County","05147","AR","Arkansas","35.1863","-91.2431","6477"
"Buena Vista","Buena Vista","Buena Vista City","51530","VA","Virginia","37.7319","-79.3568","6477"
"Norman","Norman","Norman County","27107","MN","Minnesota","47.3265","-96.4553","6466"
"Menifee","Menifee","Menifee County","21165","KY","Kentucky","37.9414","-83.5989","6463"
"Surry","Surry","Surry County","51181","VA","Virginia","37.1098","-76.9002","6459"
"Stewart","Stewart","Stewart County","13259","GA","Georgia","32.0785","-84.8352","6446"
"Spink","Spink","Spink County","46115","SD","South Dakota","44.9380","-98.3462","6438"
"Edwards","Edwards","Edwards County","17047","IL","Illinois","38.4165","-88.0533","6431"
"Howard","Howard","Howard County","31093","NE","Nebraska","41.2200","-98.5171","6428"
"Wayne","Wayne","Wayne County","19185","IA","Iowa","40.7395","-93.3274","6426"
"Bottineau","Bottineau","Bottineau County","38009","ND","North Dakota","48.7922","-100.8333","6418"
"Galax","Galax","Galax City","51640","VA","Virginia","36.6660","-80.9176","6402"
"Moore","Moore","Moore County","47127","TN","Tennessee","35.2846","-86.3587","6396"
"Rio Blanco","Rio Blanco","Rio Blanco County","08103","CO","Colorado","39.9798","-108.2171","6369"
"Prince of Wales-Hyder","Prince of Wales-Hyder","Prince of Wales-Hyder Census Area","02198","AK","Alaska","55.7997","-133.0192","6338"
"Bland","Bland","Bland County","51021","VA","Virginia","37.1340","-81.1302","6334"
"Antelope","Antelope","Antelope County","31003","NE","Nebraska","42.1769","-98.0667","6315"
"Calhoun","Calhoun","Calhoun County","13037","GA","Georgia","31.5292","-84.6245","6301"
"Luce","Luce","Luce County","26095","MI","Michigan","46.4707","-85.5444","6286"
"Reynolds","Reynolds","Reynolds County","29179","MO","Missouri","37.3623","-90.9691","6274"
"Wilkin","Wilkin","Wilkin County","27167","MN","Minnesota","46.3570","-96.4683","6264"
"Talbot","Talbot","Talbot County","13263","GA","Georgia","32.6995","-84.5330","6245"
"Clay","Clay","Clay County","31035","NE","Nebraska","40.5244","-98.0513","6193"
"Essex","Essex","Essex County","50009","VT","Vermont","44.7275","-71.7359","6179"
"Ellsworth","Ellsworth","Ellsworth County","20053","KS","Kansas","38.6966","-98.2048","6176"
"Sullivan","Sullivan","Sullivan County","29211","MO","Missouri","40.2106","-93.1115","6163"
"Taylor","Taylor","Taylor County","19173","IA","Iowa","40.7374","-94.6964","6160"
"Teton","Teton","Teton County","30099","MT","Montana","47.8372","-112.2406","6127"
"Gilpin","Gilpin","Gilpin County","08047","CO","Colorado","39.8575","-105.5226","6108"
"Hamlin","Hamlin","Hamlin County","46057","SD","South Dakota","44.6738","-97.1883","6104"
"Carter","Carter","Carter County","29035","MO","Missouri","36.9412","-90.9623","6085"
"Jefferson","Jefferson","Jefferson County","40067","OK","Oklahoma","34.1110","-97.8358","6084"
"Broadwater","Broadwater","Broadwater County","30007","MT","Montana","46.3324","-111.4955","6080"
"Fulton","Fulton","Fulton County","21075","KY","Kentucky","36.5540","-89.1874","6064"
"Bear Lake","Bear Lake","Bear Lake County","16007","ID","Idaho","42.2848","-111.3297","6054"
"Mitchell","Mitchell","Mitchell County","20123","KS","Kansas","39.3933","-98.2094","6053"
"Sullivan","Sullivan","Sullivan County","42113","PA","Pennsylvania","41.4462","-76.5122","6038"
"Garza","Garza","Garza County","48169","TX","Texas","33.1799","-101.2984","6028"
"Gray","Gray","Gray County","20069","KS","Kansas","37.7382","-100.4379","6020"
"Osceola","Osceola","Osceola County","19143","IA","Iowa","43.3786","-95.6237","6016"
"Alexander","Alexander","Alexander County","17003","IL","Illinois","37.1915","-89.3375","6011"
"Greenwood","Greenwood","Greenwood County","20073","KS","Kansas","37.8778","-96.2326","6010"
"San Saba","San Saba","San Saba County","48411","TX","Texas","31.1552","-98.8176","6004"
"Shelby","Shelby","Shelby County","29205","MO","Missouri","39.7978","-92.0766","5975"
"Grant","Grant","Grant County","27051","MN","Minnesota","45.9340","-96.0122","5962"
"Carson","Carson","Carson County","48065","TX","Texas","35.4035","-101.3543","5957"
"Stanton","Stanton","Stanton County","31167","NE","Nebraska","41.9169","-97.1939","5946"
"Pondera","Pondera","Pondera County","30073","MT","Montana","48.2279","-112.2267","5911"
"Sherman","Sherman","Sherman County","20181","KS","Kansas","39.3514","-101.7200","5904"
"Ohio","Ohio","Ohio County","18115","IN","Indiana","38.9501","-84.9652","5890"
"Lynn","Lynn","Lynn County","48305","TX","Texas","33.1768","-101.8161","5886"
"Dewey","Dewey","Dewey County","46041","SD","South Dakota","45.1566","-100.8718","5841"
"McHenry","McHenry","McHenry County","38049","ND","North Dakota","48.2346","-100.6363","5825"
"Van Buren","Van Buren","Van Buren County","47175","TN","Tennessee","35.6960","-85.4526","5813"
"Ontonagon","Ontonagon","Ontonagon County","26131","MI","Michigan","46.6644","-89.3148","5802"
"Cherry","Cherry","Cherry County","31031","NE","Nebraska","42.5450","-101.1186","5801"
"Alfalfa","Alfalfa","Alfalfa County","40003","OK","Oklahoma","36.7310","-98.3240","5791"
"Greer","Greer","Greer County","40055","OK","Oklahoma","34.9357","-99.5608","5790"
"Cotton","Cotton","Cotton County","40033","OK","Oklahoma","34.2902","-98.3722","5783"
"Floyd","Floyd","Floyd County","48153","TX","Texas","34.0725","-101.3032","5782"
"Ottawa","Ottawa","Ottawa County","20143","KS","Kansas","39.1325","-97.6502","5776"
